Driver ID,Policy Number,Effective Date,Expire Date,Terminated 
5256241,GC5001475,12/02/2021 00:00:1472,31/02/2022 23:59:1531,DRIVER_RESIGNED_CANCEL
5256241,GC5001476,12/02/2021 00:00:1473,31/02/2022 23:59:1532,DRIVER_RESIGNED_CANCEL
5256241,GC5001477,12/02/2021 00:00:1474,31/02/2022 23:59:1533,DRIVER_RESIGNED_CANCEL
5256241,GC5001478,12/02/2021 00:00:1475,31/02/2022 23:59:1534,DRIVER_RESIGNED_CANCEL
5256241,GC5001479,12/02/2021 00:00:1476,31/02/2022 23:59:1535,DRIVER_RESIGNED_CANCEL
5256241,GC5001480,12/02/2021 00:00:1477,31/02/2022 23:59:1536,DRIVER_RESIGNED_CANCEL
5256241,GC5001481,12/02/2021 00:00:1478,31/02/2022 23:59:1537,DRIVER_RESIGNED_CANCEL
5256241,GC5001482,12/02/2021 00:00:1479,31/02/2022 23:59:1538,DRIVER_RESIGNED_CANCEL
5256241,GC5001483,12/02/2021 00:00:1480,31/02/2022 23:59:1539,DRIVER_RESIGNED_CANCEL
5256241,GC5001484,12/02/2021 00:00:1481,31/02/2022 23:59:1540,DRIVER_RESIGNED_CANCEL
5256241,GC5001485,12/02/2021 00:00:1482,31/02/2022 23:59:1541,DRIVER_RESIGNED_CANCEL
5256241,GC5001486,12/02/2021 00:00:1483,31/02/2022 23:59:1542,DRIVER_RESIGNED_CANCEL
5256241,GC5001487,12/02/2021 00:00:1484,31/02/2022 23:59:1543,DRIVER_RESIGNED_CANCEL
5256241,GC5001488,12/02/2021 00:00:1485,31/02/2022 23:59:1544,DRIVER_RESIGNED_CANCEL
5256241,GC5001489,12/02/2021 00:00:1486,31/02/2022 23:59:1545,DRIVER_RESIGNED_CANCEL
5256241,GC5001490,12/02/2021 00:00:1487,31/02/2022 23:59:1546,DRIVER_RESIGNED_CANCEL
5256241,GC5001491,12/02/2021 00:00:1488,31/02/2022 23:59:1547,DRIVER_RESIGNED_CANCEL
5256241,GC5001492,12/02/2021 00:00:1489,31/02/2022 23:59:1548,DRIVER_RESIGNED_CANCEL
5256241,GC5001493,12/02/2021 00:00:1490,31/02/2022 23:59:1549,DRIVER_RESIGNED_CANCEL
5256241,GC5001494,12/02/2021 00:00:1491,31/02/2022 23:59:1550,DRIVER_RESIGNED_CANCEL
5256241,GC5001495,12/02/2021 00:00:1492,31/02/2022 23:59:1551,DRIVER_RESIGNED_CANCEL
5256241,GC5001496,12/02/2021 00:00:1493,31/02/2022 23:59:1552,DRIVER_RESIGNED_CANCEL
5256241,GC5001497,12/02/2021 00:00:1494,31/02/2022 23:59:1553,DRIVER_RESIGNED_CANCEL
5256241,GC5001498,12/02/2021 00:00:1495,31/02/2022 23:59:1554,DRIVER_RESIGNED_CANCEL
5256241,GC5001499,12/02/2021 00:00:1496,31/02/2022 23:59:1555,DRIVER_RESIGNED_CANCEL
5256241,GC5001500,12/02/2021 00:00:1497,31/02/2022 23:59:1556,DRIVER_RESIGNED_CANCEL
5256241,GC5001501,12/02/2021 00:00:1498,31/02/2022 23:59:1557,DRIVER_RESIGNED_CANCEL
5256241,GC5001502,12/02/2021 00:00:1499,31/02/2022 23:59:1558,DRIVER_RESIGNED_CANCEL
5256241,GC5001503,12/02/2021 00:00:1500,31/02/2022 23:59:1559,DRIVER_RESIGNED_CANCEL
5256241,GC5001504,12/02/2021 00:00:1501,31/02/2022 23:59:1560,DRIVER_RESIGNED_CANCEL
5256241,GC5001505,12/02/2021 00:00:1502,31/02/2022 23:59:1561,DRIVER_RESIGNED_CANCEL
5256241,GC5001506,12/02/2021 00:00:1503,31/02/2022 23:59:1562,DRIVER_RESIGNED_CANCEL
5256241,GC5001507,12/02/2021 00:00:1504,31/02/2022 23:59:1563,DRIVER_RESIGNED_CANCEL
5256241,GC5001508,12/02/2021 00:00:1505,31/02/2022 23:59:1564,DRIVER_RESIGNED_CANCEL
5256241,GC5001509,12/02/2021 00:00:1506,31/02/2022 23:59:1565,DRIVER_RESIGNED_CANCEL
5256241,GC5001510,12/02/2021 00:00:1507,31/02/2022 23:59:1566,DRIVER_RESIGNED_CANCEL
5256241,GC5001511,12/02/2021 00:00:1508,31/02/2022 23:59:1567,DRIVER_RESIGNED_CANCEL
5256241,GC5001512,12/02/2021 00:00:1509,31/02/2022 23:59:1568,DRIVER_RESIGNED_CANCEL
5256241,GC5001513,12/02/2021 00:00:1510,31/02/2022 23:59:1569,DRIVER_RESIGNED_CANCEL
5256241,GC5001514,12/02/2021 00:00:1511,31/02/2022 23:59:1570,DRIVER_RESIGNED_CANCEL
5256241,GC5001515,12/02/2021 00:00:1512,31/02/2022 23:59:1571,DRIVER_RESIGNED_CANCEL
5256241,GC5001516,12/02/2021 00:00:1513,31/02/2022 23:59:1572,DRIVER_RESIGNED_CANCEL
5256241,GC5001517,12/02/2021 00:00:1514,31/02/2022 23:59:1573,DRIVER_RESIGNED_CANCEL
5256241,GC5001518,12/02/2021 00:00:1515,31/02/2022 23:59:1574,DRIVER_RESIGNED_CANCEL
5256241,GC5001519,12/02/2021 00:00:1516,31/02/2022 23:59:1575,DRIVER_RESIGNED_CANCEL
5256241,GC5001520,12/02/2021 00:00:1517,31/02/2022 23:59:1576,DRIVER_RESIGNED_CANCEL
5256241,GC5001521,12/02/2021 00:00:1518,31/02/2022 23:59:1577,DRIVER_RESIGNED_CANCEL
5256241,GC5001522,12/02/2021 00:00:1519,31/02/2022 23:59:1578,DRIVER_RESIGNED_CANCEL
5256241,GC5001523,12/02/2021 00:00:1520,31/02/2022 23:59:1579,DRIVER_RESIGNED_CANCEL
5256241,GC5001524,12/02/2021 00:00:1521,31/02/2022 23:59:1580,DRIVER_RESIGNED_CANCEL
5256241,GC5001525,12/02/2021 00:00:1522,31/02/2022 23:59:1581,DRIVER_RESIGNED_CANCEL
5256241,GC5001526,12/02/2021 00:00:1523,31/02/2022 23:59:1582,DRIVER_RESIGNED_CANCEL
5256241,GC5001527,12/02/2021 00:00:1524,31/02/2022 23:59:1583,DRIVER_RESIGNED_CANCEL
5256241,GC5001528,12/02/2021 00:00:1525,31/02/2022 23:59:1584,DRIVER_RESIGNED_CANCEL
5256241,GC5001529,12/02/2021 00:00:1526,31/02/2022 23:59:1585,DRIVER_RESIGNED_CANCEL
5256241,GC5001530,12/02/2021 00:00:1527,31/02/2022 23:59:1586,DRIVER_RESIGNED_CANCEL
5256241,GC5001531,12/02/2021 00:00:1528,31/02/2022 23:59:1587,DRIVER_RESIGNED_CANCEL
5256241,GC5001532,12/02/2021 00:00:1529,31/02/2022 23:59:1588,DRIVER_RESIGNED_CANCEL
5256241,GC5001533,12/02/2021 00:00:1530,31/02/2022 23:59:1589,DRIVER_RESIGNED_CANCEL
5256241,GC5001534,12/02/2021 00:00:1531,31/02/2022 23:59:1590,DRIVER_RESIGNED_CANCEL
5256241,GC5001535,12/02/2021 00:00:1532,31/02/2022 23:59:1591,DRIVER_RESIGNED_CANCEL
5256241,GC5001536,12/02/2021 00:00:1533,31/02/2022 23:59:1592,DRIVER_RESIGNED_CANCEL
5256241,GC5001537,12/02/2021 00:00:1534,31/02/2022 23:59:1593,DRIVER_RESIGNED_CANCEL
5256241,GC5001538,12/02/2021 00:00:1535,31/02/2022 23:59:1594,DRIVER_RESIGNED_CANCEL
5256241,GC5001539,12/02/2021 00:00:1536,31/02/2022 23:59:1595,DRIVER_RESIGNED_CANCEL
5256241,GC5001540,12/02/2021 00:00:1537,31/02/2022 23:59:1596,DRIVER_RESIGNED_CANCEL
5256241,GC5001541,12/02/2021 00:00:1538,31/02/2022 23:59:1597,DRIVER_RESIGNED_CANCEL
5256241,GC5001542,12/02/2021 00:00:1539,31/02/2022 23:59:1598,DRIVER_RESIGNED_CANCEL
5256241,GC5001543,12/02/2021 00:00:1540,31/02/2022 23:59:1599,DRIVER_RESIGNED_CANCEL
5256241,GC5001544,12/02/2021 00:00:1541,31/02/2022 23:59:1600,DRIVER_RESIGNED_CANCEL
5256241,GC5001545,12/02/2021 00:00:1542,31/02/2022 23:59:1601,DRIVER_RESIGNED_CANCEL
5256241,GC5001546,12/02/2021 00:00:1543,31/02/2022 23:59:1602,DRIVER_RESIGNED_CANCEL
5256241,GC5001547,12/02/2021 00:00:1544,31/02/2022 23:59:1603,DRIVER_RESIGNED_CANCEL
5256241,GC5001548,12/02/2021 00:00:1545,31/02/2022 23:59:1604,DRIVER_RESIGNED_CANCEL
5256241,GC5001549,12/02/2021 00:00:1546,31/02/2022 23:59:1605,DRIVER_RESIGNED_CANCEL
5256241,GC5001550,12/02/2021 00:00:1547,31/02/2022 23:59:1606,DRIVER_RESIGNED_CANCEL
5256241,GC5001551,12/02/2021 00:00:1548,31/02/2022 23:59:1607,DRIVER_RESIGNED_CANCEL
5256241,GC5001552,12/02/2021 00:00:1549,31/02/2022 23:59:1608,DRIVER_RESIGNED_CANCEL
5256241,GC5001553,12/02/2021 00:00:1550,31/02/2022 23:59:1609,DRIVER_RESIGNED_CANCEL
5256241,GC5001554,12/02/2021 00:00:1551,31/02/2022 23:59:1610,DRIVER_RESIGNED_CANCEL
5256241,GC5001555,12/02/2021 00:00:1552,31/02/2022 23:59:1611,DRIVER_RESIGNED_CANCEL
5256241,GC5001556,12/02/2021 00:00:1553,31/02/2022 23:59:1612,DRIVER_RESIGNED_CANCEL
5256241,GC5001557,12/02/2021 00:00:1554,31/02/2022 23:59:1613,DRIVER_RESIGNED_CANCEL
5256241,GC5001558,12/02/2021 00:00:1555,31/02/2022 23:59:1614,DRIVER_RESIGNED_CANCEL
5256241,GC5001559,12/02/2021 00:00:1556,31/02/2022 23:59:1615,DRIVER_RESIGNED_CANCEL
5256241,GC5001560,12/02/2021 00:00:1557,31/02/2022 23:59:1616,DRIVER_RESIGNED_CANCEL
5256241,GC5001561,12/02/2021 00:00:1558,31/02/2022 23:59:1617,DRIVER_RESIGNED_CANCEL
5256241,GC5001562,12/02/2021 00:00:1559,31/02/2022 23:59:1618,DRIVER_RESIGNED_CANCEL
5256241,GC5001563,12/02/2021 00:00:1560,31/02/2022 23:59:1619,DRIVER_RESIGNED_CANCEL
5256241,GC5001564,12/02/2021 00:00:1561,31/02/2022 23:59:1620,DRIVER_RESIGNED_CANCEL
5256241,GC5001565,12/02/2021 00:00:1562,31/02/2022 23:59:1621,DRIVER_RESIGNED_CANCEL
5256241,GC5001566,12/02/2021 00:00:1563,31/02/2022 23:59:1622,DRIVER_RESIGNED_CANCEL
5256241,GC5001567,12/02/2021 00:00:1564,31/02/2022 23:59:1623,DRIVER_RESIGNED_CANCEL
5256241,GC5001568,12/02/2021 00:00:1565,31/02/2022 23:59:1624,DRIVER_RESIGNED_CANCEL
5256241,GC5001569,12/02/2021 00:00:1566,31/02/2022 23:59:1625,DRIVER_RESIGNED_CANCEL
5256241,GC5001570,12/02/2021 00:00:1567,31/02/2022 23:59:1626,DRIVER_RESIGNED_CANCEL
5256241,GC5001571,12/02/2021 00:00:1568,31/02/2022 23:59:1627,DRIVER_RESIGNED_CANCEL
5256241,GC5001572,12/02/2021 00:00:1569,31/02/2022 23:59:1628,DRIVER_RESIGNED_CANCEL
5256241,GC5001573,12/02/2021 00:00:1570,31/02/2022 23:59:1629,DRIVER_RESIGNED_CANCEL
5256241,GC5001574,12/02/2021 00:00:1571,31/02/2022 23:59:1630,DRIVER_RESIGNED_CANCEL
5256241,GC5001575,12/02/2021 00:00:1572,31/02/2022 23:59:1631,DRIVER_RESIGNED_CANCEL
5256241,GC5001576,12/02/2021 00:00:1573,31/02/2022 23:59:1632,DRIVER_RESIGNED_CANCEL
5256241,GC5001577,12/02/2021 00:00:1574,31/02/2022 23:59:1633,DRIVER_RESIGNED_CANCEL
5256241,GC5001578,12/02/2021 00:00:1575,31/02/2022 23:59:1634,DRIVER_RESIGNED_CANCEL
5256241,GC5001579,12/02/2021 00:00:1576,31/02/2022 23:59:1635,DRIVER_RESIGNED_CANCEL
5256241,GC5001580,12/02/2021 00:00:1577,31/02/2022 23:59:1636,DRIVER_RESIGNED_CANCEL
5256241,GC5001581,12/02/2021 00:00:1578,31/02/2022 23:59:1637,DRIVER_RESIGNED_CANCEL
5256241,GC5001582,12/02/2021 00:00:1579,31/02/2022 23:59:1638,DRIVER_RESIGNED_CANCEL
5256241,GC5001583,12/02/2021 00:00:1580,31/02/2022 23:59:1639,DRIVER_RESIGNED_CANCEL
5256241,GC5001584,12/02/2021 00:00:1581,31/02/2022 23:59:1640,DRIVER_RESIGNED_CANCEL
5256241,GC5001585,12/02/2021 00:00:1582,31/02/2022 23:59:1641,DRIVER_RESIGNED_CANCEL
5256241,GC5001586,12/02/2021 00:00:1583,31/02/2022 23:59:1642,DRIVER_RESIGNED_CANCEL
5256241,GC5001587,12/02/2021 00:00:1584,31/02/2022 23:59:1643,DRIVER_RESIGNED_CANCEL
5256241,GC5001588,12/02/2021 00:00:1585,31/02/2022 23:59:1644,DRIVER_RESIGNED_CANCEL
5256241,GC5001589,12/02/2021 00:00:1586,31/02/2022 23:59:1645,DRIVER_RESIGNED_CANCEL
5256241,GC5001590,12/02/2021 00:00:1587,31/02/2022 23:59:1646,DRIVER_RESIGNED_CANCEL
5256241,GC5001591,12/02/2021 00:00:1588,31/02/2022 23:59:1647,DRIVER_RESIGNED_CANCEL
5256241,GC5001592,12/02/2021 00:00:1589,31/02/2022 23:59:1648,DRIVER_RESIGNED_CANCEL
5256241,GC5001593,12/02/2021 00:00:1590,31/02/2022 23:59:1649,DRIVER_RESIGNED_CANCEL
5256241,GC5001594,12/02/2021 00:00:1591,31/02/2022 23:59:1650,DRIVER_RESIGNED_CANCEL
5256241,GC5001595,12/02/2021 00:00:1592,31/02/2022 23:59:1651,DRIVER_RESIGNED_CANCEL
5256241,GC5001596,12/02/2021 00:00:1593,31/02/2022 23:59:1652,DRIVER_RESIGNED_CANCEL
5256241,GC5001597,12/02/2021 00:00:1594,31/02/2022 23:59:1653,DRIVER_RESIGNED_CANCEL
5256241,GC5001598,12/02/2021 00:00:1595,31/02/2022 23:59:1654,DRIVER_RESIGNED_CANCEL
5256241,GC5001599,12/02/2021 00:00:1596,31/02/2022 23:59:1655,DRIVER_RESIGNED_CANCEL
5256241,GC5001600,12/02/2021 00:00:1597,31/02/2022 23:59:1656,DRIVER_RESIGNED_CANCEL
5256241,GC5001601,12/02/2021 00:00:1598,31/02/2022 23:59:1657,DRIVER_RESIGNED_CANCEL
5256241,GC5001602,12/02/2021 00:00:1599,31/02/2022 23:59:1658,DRIVER_RESIGNED_CANCEL
5256241,GC5001603,12/02/2021 00:00:1600,31/02/2022 23:59:1659,DRIVER_RESIGNED_CANCEL
5256241,GC5001604,12/02/2021 00:00:1601,31/02/2022 23:59:1660,DRIVER_RESIGNED_CANCEL
5256241,GC5001605,12/02/2021 00:00:1602,31/02/2022 23:59:1661,DRIVER_RESIGNED_CANCEL
5256241,GC5001606,12/02/2021 00:00:1603,31/02/2022 23:59:1662,DRIVER_RESIGNED_CANCEL
5256241,GC5001607,12/02/2021 00:00:1604,31/02/2022 23:59:1663,DRIVER_RESIGNED_CANCEL
5256241,GC5001608,12/02/2021 00:00:1605,31/02/2022 23:59:1664,DRIVER_RESIGNED_CANCEL
5256241,GC5001609,12/02/2021 00:00:1606,31/02/2022 23:59:1665,DRIVER_RESIGNED_CANCEL
5256241,GC5001610,12/02/2021 00:00:1607,31/02/2022 23:59:1666,DRIVER_RESIGNED_CANCEL
5256241,GC5001611,12/02/2021 00:00:1608,31/02/2022 23:59:1667,DRIVER_RESIGNED_CANCEL
5256241,GC5001612,12/02/2021 00:00:1609,31/02/2022 23:59:1668,DRIVER_RESIGNED_CANCEL
5256241,GC5001613,12/02/2021 00:00:1610,31/02/2022 23:59:1669,DRIVER_RESIGNED_CANCEL
5256241,GC5001614,12/02/2021 00:00:1611,31/02/2022 23:59:1670,DRIVER_RESIGNED_CANCEL
5256241,GC5001615,12/02/2021 00:00:1612,31/02/2022 23:59:1671,DRIVER_RESIGNED_CANCEL
5256241,GC5001616,12/02/2021 00:00:1613,31/02/2022 23:59:1672,DRIVER_RESIGNED_CANCEL
5256241,GC5001617,12/02/2021 00:00:1614,31/02/2022 23:59:1673,DRIVER_RESIGNED_CANCEL
5256241,GC5001618,12/02/2021 00:00:1615,31/02/2022 23:59:1674,DRIVER_RESIGNED_CANCEL
5256241,GC5001619,12/02/2021 00:00:1616,31/02/2022 23:59:1675,DRIVER_RESIGNED_CANCEL
5256241,GC5001620,12/02/2021 00:00:1617,31/02/2022 23:59:1676,DRIVER_RESIGNED_CANCEL
5256241,GC5001621,12/02/2021 00:00:1618,31/02/2022 23:59:1677,DRIVER_RESIGNED_CANCEL
5256241,GC5001622,12/02/2021 00:00:1619,31/02/2022 23:59:1678,DRIVER_RESIGNED_CANCEL
5256241,GC5001623,12/02/2021 00:00:1620,31/02/2022 23:59:1679,DRIVER_RESIGNED_CANCEL
5256241,GC5001624,12/02/2021 00:00:1621,31/02/2022 23:59:1680,DRIVER_RESIGNED_CANCEL
5256241,GC5001625,12/02/2021 00:00:1622,31/02/2022 23:59:1681,DRIVER_RESIGNED_CANCEL
5256241,GC5001626,12/02/2021 00:00:1623,31/02/2022 23:59:1682,DRIVER_RESIGNED_CANCEL
5256241,GC5001627,12/02/2021 00:00:1624,31/02/2022 23:59:1683,DRIVER_RESIGNED_CANCEL
5256241,GC5001628,12/02/2021 00:00:1625,31/02/2022 23:59:1684,DRIVER_RESIGNED_CANCEL
5256241,GC5001629,12/02/2021 00:00:1626,31/02/2022 23:59:1685,DRIVER_RESIGNED_CANCEL
5256241,GC5001630,12/02/2021 00:00:1627,31/02/2022 23:59:1686,DRIVER_RESIGNED_CANCEL
5256241,GC5001631,12/02/2021 00:00:1628,31/02/2022 23:59:1687,DRIVER_RESIGNED_CANCEL
5256241,GC5001632,12/02/2021 00:00:1629,31/02/2022 23:59:1688,DRIVER_RESIGNED_CANCEL
5256241,GC5001633,12/02/2021 00:00:1630,31/02/2022 23:59:1689,DRIVER_RESIGNED_CANCEL
5256241,GC5001634,12/02/2021 00:00:1631,31/02/2022 23:59:1690,DRIVER_RESIGNED_CANCEL
5256241,GC5001635,12/02/2021 00:00:1632,31/02/2022 23:59:1691,DRIVER_RESIGNED_CANCEL
5256241,GC5001636,12/02/2021 00:00:1633,31/02/2022 23:59:1692,DRIVER_RESIGNED_CANCEL
5256241,GC5001637,12/02/2021 00:00:1634,31/02/2022 23:59:1693,DRIVER_RESIGNED_CANCEL
5256241,GC5001638,12/02/2021 00:00:1635,31/02/2022 23:59:1694,DRIVER_RESIGNED_CANCEL
5256241,GC5001639,12/02/2021 00:00:1636,31/02/2022 23:59:1695,DRIVER_RESIGNED_CANCEL
5256241,GC5001640,12/02/2021 00:00:1637,31/02/2022 23:59:1696,DRIVER_RESIGNED_CANCEL
5256241,GC5001641,12/02/2021 00:00:1638,31/02/2022 23:59:1697,DRIVER_RESIGNED_CANCEL
5256241,GC5001642,12/02/2021 00:00:1639,31/02/2022 23:59:1698,DRIVER_RESIGNED_CANCEL
5256241,GC5001643,12/02/2021 00:00:1640,31/02/2022 23:59:1699,DRIVER_RESIGNED_CANCEL
5256241,GC5001644,12/02/2021 00:00:1641,31/02/2022 23:59:1700,DRIVER_RESIGNED_CANCEL
5256241,GC5001645,12/02/2021 00:00:1642,31/02/2022 23:59:1701,DRIVER_RESIGNED_CANCEL
5256241,GC5001646,12/02/2021 00:00:1643,31/02/2022 23:59:1702,DRIVER_RESIGNED_CANCEL
5256241,GC5001647,12/02/2021 00:00:1644,31/02/2022 23:59:1703,DRIVER_RESIGNED_CANCEL
5256241,GC5001648,12/02/2021 00:00:1645,31/02/2022 23:59:1704,DRIVER_RESIGNED_CANCEL
5256241,GC5001649,12/02/2021 00:00:1646,31/02/2022 23:59:1705,DRIVER_RESIGNED_CANCEL
5256241,GC5001650,12/02/2021 00:00:1647,31/02/2022 23:59:1706,DRIVER_RESIGNED_CANCEL
5256241,GC5001651,12/02/2021 00:00:1648,31/02/2022 23:59:1707,DRIVER_RESIGNED_CANCEL
5256241,GC5001652,12/02/2021 00:00:1649,31/02/2022 23:59:1708,DRIVER_RESIGNED_CANCEL
5256241,GC5001653,12/02/2021 00:00:1650,31/02/2022 23:59:1709,DRIVER_RESIGNED_CANCEL
5256241,GC5001654,12/02/2021 00:00:1651,31/02/2022 23:59:1710,DRIVER_RESIGNED_CANCEL
5256241,GC5001655,12/02/2021 00:00:1652,31/02/2022 23:59:1711,DRIVER_RESIGNED_CANCEL
5256241,GC5001656,12/02/2021 00:00:1653,31/02/2022 23:59:1712,DRIVER_RESIGNED_CANCEL
5256241,GC5001657,12/02/2021 00:00:1654,31/02/2022 23:59:1713,DRIVER_RESIGNED_CANCEL
5256241,GC5001658,12/02/2021 00:00:1655,31/02/2022 23:59:1714,DRIVER_RESIGNED_CANCEL
5256241,GC5001659,12/02/2021 00:00:1656,31/02/2022 23:59:1715,DRIVER_RESIGNED_CANCEL
5256241,GC5001660,12/02/2021 00:00:1657,31/02/2022 23:59:1716,DRIVER_RESIGNED_CANCEL
5256241,GC5001661,12/02/2021 00:00:1658,31/02/2022 23:59:1717,DRIVER_RESIGNED_CANCEL
5256241,GC5001662,12/02/2021 00:00:1659,31/02/2022 23:59:1718,DRIVER_RESIGNED_CANCEL
5256241,GC5001663,12/02/2021 00:00:1660,31/02/2022 23:59:1719,DRIVER_RESIGNED_CANCEL
5256241,GC5001664,12/02/2021 00:00:1661,31/02/2022 23:59:1720,DRIVER_RESIGNED_CANCEL
5256241,GC5001665,12/02/2021 00:00:1662,31/02/2022 23:59:1721,DRIVER_RESIGNED_CANCEL
5256241,GC5001666,12/02/2021 00:00:1663,31/02/2022 23:59:1722,DRIVER_RESIGNED_CANCEL
5256241,GC5001667,12/02/2021 00:00:1664,31/02/2022 23:59:1723,DRIVER_RESIGNED_CANCEL
5256241,GC5001668,12/02/2021 00:00:1665,31/02/2022 23:59:1724,DRIVER_RESIGNED_CANCEL
5256241,GC5001669,12/02/2021 00:00:1666,31/02/2022 23:59:1725,DRIVER_RESIGNED_CANCEL
5256241,GC5001670,12/02/2021 00:00:1667,31/02/2022 23:59:1726,DRIVER_RESIGNED_CANCEL
5256241,GC5001671,12/02/2021 00:00:1668,31/02/2022 23:59:1727,DRIVER_RESIGNED_CANCEL
5256241,GC5001672,12/02/2021 00:00:1669,31/02/2022 23:59:1728,DRIVER_RESIGNED_CANCEL
5256241,GC5001673,12/02/2021 00:00:1670,31/02/2022 23:59:1729,DRIVER_RESIGNED_CANCEL
5256241,GC5001674,12/02/2021 00:00:1671,31/02/2022 23:59:1730,DRIVER_RESIGNED_CANCEL
5256241,GC5001675,12/02/2021 00:00:1672,31/02/2022 23:59:1731,DRIVER_RESIGNED_CANCEL
5256241,GC5001676,12/02/2021 00:00:1673,31/02/2022 23:59:1732,DRIVER_RESIGNED_CANCEL
5256241,GC5001677,12/02/2021 00:00:1674,31/02/2022 23:59:1733,DRIVER_RESIGNED_CANCEL
5256241,GC5001678,12/02/2021 00:00:1675,31/02/2022 23:59:1734,DRIVER_RESIGNED_CANCEL
5256241,GC5001679,12/02/2021 00:00:1676,31/02/2022 23:59:1735,DRIVER_RESIGNED_CANCEL
5256241,GC5001680,12/02/2021 00:00:1677,31/02/2022 23:59:1736,DRIVER_RESIGNED_CANCEL
5256241,GC5001681,12/02/2021 00:00:1678,31/02/2022 23:59:1737,DRIVER_RESIGNED_CANCEL
5256241,GC5001682,12/02/2021 00:00:1679,31/02/2022 23:59:1738,DRIVER_RESIGNED_CANCEL
5256241,GC5001683,12/02/2021 00:00:1680,31/02/2022 23:59:1739,DRIVER_RESIGNED_CANCEL
5256241,GC5001684,12/02/2021 00:00:1681,31/02/2022 23:59:1740,DRIVER_RESIGNED_CANCEL
5256241,GC5001685,12/02/2021 00:00:1682,31/02/2022 23:59:1741,DRIVER_RESIGNED_CANCEL
5256241,GC5001686,12/02/2021 00:00:1683,31/02/2022 23:59:1742,DRIVER_RESIGNED_CANCEL
5256241,GC5001687,12/02/2021 00:00:1684,31/02/2022 23:59:1743,DRIVER_RESIGNED_CANCEL
5256241,GC5001688,12/02/2021 00:00:1685,31/02/2022 23:59:1744,DRIVER_RESIGNED_CANCEL
5256241,GC5001689,12/02/2021 00:00:1686,31/02/2022 23:59:1745,DRIVER_RESIGNED_CANCEL
5256241,GC5001690,12/02/2021 00:00:1687,31/02/2022 23:59:1746,DRIVER_RESIGNED_CANCEL
5256241,GC5001691,12/02/2021 00:00:1688,31/02/2022 23:59:1747,DRIVER_RESIGNED_CANCEL
5256241,GC5001692,12/02/2021 00:00:1689,31/02/2022 23:59:1748,DRIVER_RESIGNED_CANCEL
5256241,GC5001693,12/02/2021 00:00:1690,31/02/2022 23:59:1749,DRIVER_RESIGNED_CANCEL
5256241,GC5001694,12/02/2021 00:00:1691,31/02/2022 23:59:1750,DRIVER_RESIGNED_CANCEL
5256241,GC5001695,12/02/2021 00:00:1692,31/02/2022 23:59:1751,DRIVER_RESIGNED_CANCEL
5256241,GC5001696,12/02/2021 00:00:1693,31/02/2022 23:59:1752,DRIVER_RESIGNED_CANCEL
5256241,GC5001697,12/02/2021 00:00:1694,31/02/2022 23:59:1753,DRIVER_RESIGNED_CANCEL
5256241,GC5001698,12/02/2021 00:00:1695,31/02/2022 23:59:1754,DRIVER_RESIGNED_CANCEL
5256241,GC5001699,12/02/2021 00:00:1696,31/02/2022 23:59:1755,DRIVER_RESIGNED_CANCEL
5256241,GC5001700,12/02/2021 00:00:1697,31/02/2022 23:59:1756,DRIVER_RESIGNED_CANCEL
5256241,GC5001701,12/02/2021 00:00:1698,31/02/2022 23:59:1757,DRIVER_RESIGNED_CANCEL
5256241,GC5001702,12/02/2021 00:00:1699,31/02/2022 23:59:1758,DRIVER_RESIGNED_CANCEL
5256241,GC5001703,12/02/2021 00:00:1700,31/02/2022 23:59:1759,DRIVER_RESIGNED_CANCEL
5256241,GC5001704,12/02/2021 00:00:1701,31/02/2022 23:59:1760,DRIVER_RESIGNED_CANCEL
5256241,GC5001705,12/02/2021 00:00:1702,31/02/2022 23:59:1761,DRIVER_RESIGNED_CANCEL
5256241,GC5001706,12/02/2021 00:00:1703,31/02/2022 23:59:1762,DRIVER_RESIGNED_CANCEL
5256241,GC5001707,12/02/2021 00:00:1704,31/02/2022 23:59:1763,DRIVER_RESIGNED_CANCEL
5256241,GC5001708,12/02/2021 00:00:1705,31/02/2022 23:59:1764,DRIVER_RESIGNED_CANCEL
5256241,GC5001709,12/02/2021 00:00:1706,31/02/2022 23:59:1765,DRIVER_RESIGNED_CANCEL
5256241,GC5001710,12/02/2021 00:00:1707,31/02/2022 23:59:1766,DRIVER_RESIGNED_CANCEL
5256241,GC5001711,12/02/2021 00:00:1708,31/02/2022 23:59:1767,DRIVER_RESIGNED_CANCEL
5256241,GC5001712,12/02/2021 00:00:1709,31/02/2022 23:59:1768,DRIVER_RESIGNED_CANCEL
5256241,GC5001713,12/02/2021 00:00:1710,31/02/2022 23:59:1769,DRIVER_RESIGNED_CANCEL
5256241,GC5001714,12/02/2021 00:00:1711,31/02/2022 23:59:1770,DRIVER_RESIGNED_CANCEL
5256241,GC5001715,12/02/2021 00:00:1712,31/02/2022 23:59:1771,DRIVER_RESIGNED_CANCEL
5256241,GC5001716,12/02/2021 00:00:1713,31/02/2022 23:59:1772,DRIVER_RESIGNED_CANCEL
5256241,GC5001717,12/02/2021 00:00:1714,31/02/2022 23:59:1773,DRIVER_RESIGNED_CANCEL
5256241,GC5001718,12/02/2021 00:00:1715,31/02/2022 23:59:1774,DRIVER_RESIGNED_CANCEL
5256241,GC5001719,12/02/2021 00:00:1716,31/02/2022 23:59:1775,DRIVER_RESIGNED_CANCEL
