Driver ID,Policy Number,Effective Date,Expire Date,Terminated 
5256241,GC5005471,12/02/2021 00:00:5468,31/02/2022 23:59:5527,DRIVER_RESIGNED_CANCEL
5256241,GC5005472,12/02/2021 00:00:5469,31/02/2022 23:59:5528,DRIVER_RESIGNED_CANCEL
5256241,GC5005473,12/02/2021 00:00:5470,31/02/2022 23:59:5529,DRIVER_RESIGNED_CANCEL
5256241,GC5005474,12/02/2021 00:00:5471,31/02/2022 23:59:5530,DRIVER_RESIGNED_CANCEL
5256241,GC5005475,12/02/2021 00:00:5472,31/02/2022 23:59:5531,DRIVER_RESIGNED_CANCEL
5256241,GC5005476,12/02/2021 00:00:5473,31/02/2022 23:59:5532,DRIVER_RESIGNED_CANCEL
5256241,GC5005477,12/02/2021 00:00:5474,31/02/2022 23:59:5533,DRIVER_RESIGNED_CANCEL
5256241,GC5005478,12/02/2021 00:00:5475,31/02/2022 23:59:5534,DRIVER_RESIGNED_CANCEL
5256241,GC5005479,12/02/2021 00:00:5476,31/02/2022 23:59:5535,DRIVER_RESIGNED_CANCEL
5256241,GC5005480,12/02/2021 00:00:5477,31/02/2022 23:59:5536,DRIVER_RESIGNED_CANCEL
5256241,GC5005481,12/02/2021 00:00:5478,31/02/2022 23:59:5537,DRIVER_RESIGNED_CANCEL
5256241,GC5005482,12/02/2021 00:00:5479,31/02/2022 23:59:5538,DRIVER_RESIGNED_CANCEL
5256241,GC5005483,12/02/2021 00:00:5480,31/02/2022 23:59:5539,DRIVER_RESIGNED_CANCEL
5256241,GC5005484,12/02/2021 00:00:5481,31/02/2022 23:59:5540,DRIVER_RESIGNED_CANCEL
5256241,GC5005485,12/02/2021 00:00:5482,31/02/2022 23:59:5541,DRIVER_RESIGNED_CANCEL
5256241,GC5005486,12/02/2021 00:00:5483,31/02/2022 23:59:5542,DRIVER_RESIGNED_CANCEL
5256241,GC5005487,12/02/2021 00:00:5484,31/02/2022 23:59:5543,DRIVER_RESIGNED_CANCEL
5256241,GC5005488,12/02/2021 00:00:5485,31/02/2022 23:59:5544,DRIVER_RESIGNED_CANCEL
5256241,GC5005489,12/02/2021 00:00:5486,31/02/2022 23:59:5545,DRIVER_RESIGNED_CANCEL
5256241,GC5005490,12/02/2021 00:00:5487,31/02/2022 23:59:5546,DRIVER_RESIGNED_CANCEL
5256241,GC5005491,12/02/2021 00:00:5488,31/02/2022 23:59:5547,DRIVER_RESIGNED_CANCEL
5256241,GC5005492,12/02/2021 00:00:5489,31/02/2022 23:59:5548,DRIVER_RESIGNED_CANCEL
5256241,GC5005493,12/02/2021 00:00:5490,31/02/2022 23:59:5549,DRIVER_RESIGNED_CANCEL
5256241,GC5005494,12/02/2021 00:00:5491,31/02/2022 23:59:5550,DRIVER_RESIGNED_CANCEL
5256241,GC5005495,12/02/2021 00:00:5492,31/02/2022 23:59:5551,DRIVER_RESIGNED_CANCEL
5256241,GC5005496,12/02/2021 00:00:5493,31/02/2022 23:59:5552,DRIVER_RESIGNED_CANCEL
5256241,GC5005497,12/02/2021 00:00:5494,31/02/2022 23:59:5553,DRIVER_RESIGNED_CANCEL
5256241,GC5005498,12/02/2021 00:00:5495,31/02/2022 23:59:5554,DRIVER_RESIGNED_CANCEL
5256241,GC5005499,12/02/2021 00:00:5496,31/02/2022 23:59:5555,DRIVER_RESIGNED_CANCEL
5256241,GC5005500,12/02/2021 00:00:5497,31/02/2022 23:59:5556,DRIVER_RESIGNED_CANCEL
5256241,GC5005501,12/02/2021 00:00:5498,31/02/2022 23:59:5557,DRIVER_RESIGNED_CANCEL
5256241,GC5005502,12/02/2021 00:00:5499,31/02/2022 23:59:5558,DRIVER_RESIGNED_CANCEL
5256241,GC5005503,12/02/2021 00:00:5500,31/02/2022 23:59:5559,DRIVER_RESIGNED_CANCEL
5256241,GC5005504,12/02/2021 00:00:5501,31/02/2022 23:59:5560,DRIVER_RESIGNED_CANCEL
5256241,GC5005505,12/02/2021 00:00:5502,31/02/2022 23:59:5561,DRIVER_RESIGNED_CANCEL
5256241,GC5005506,12/02/2021 00:00:5503,31/02/2022 23:59:5562,DRIVER_RESIGNED_CANCEL
5256241,GC5005507,12/02/2021 00:00:5504,31/02/2022 23:59:5563,DRIVER_RESIGNED_CANCEL
5256241,GC5005508,12/02/2021 00:00:5505,31/02/2022 23:59:5564,DRIVER_RESIGNED_CANCEL
5256241,GC5005509,12/02/2021 00:00:5506,31/02/2022 23:59:5565,DRIVER_RESIGNED_CANCEL
5256241,GC5005510,12/02/2021 00:00:5507,31/02/2022 23:59:5566,DRIVER_RESIGNED_CANCEL
5256241,GC5005511,12/02/2021 00:00:5508,31/02/2022 23:59:5567,DRIVER_RESIGNED_CANCEL
5256241,GC5005512,12/02/2021 00:00:5509,31/02/2022 23:59:5568,DRIVER_RESIGNED_CANCEL
5256241,GC5005513,12/02/2021 00:00:5510,31/02/2022 23:59:5569,DRIVER_RESIGNED_CANCEL
5256241,GC5005514,12/02/2021 00:00:5511,31/02/2022 23:59:5570,DRIVER_RESIGNED_CANCEL
5256241,GC5005515,12/02/2021 00:00:5512,31/02/2022 23:59:5571,DRIVER_RESIGNED_CANCEL
5256241,GC5005516,12/02/2021 00:00:5513,31/02/2022 23:59:5572,DRIVER_RESIGNED_CANCEL
5256241,GC5005517,12/02/2021 00:00:5514,31/02/2022 23:59:5573,DRIVER_RESIGNED_CANCEL
5256241,GC5005518,12/02/2021 00:00:5515,31/02/2022 23:59:5574,DRIVER_RESIGNED_CANCEL
5256241,GC5005519,12/02/2021 00:00:5516,31/02/2022 23:59:5575,DRIVER_RESIGNED_CANCEL
5256241,GC5005520,12/02/2021 00:00:5517,31/02/2022 23:59:5576,DRIVER_RESIGNED_CANCEL
5256241,GC5005521,12/02/2021 00:00:5518,31/02/2022 23:59:5577,DRIVER_RESIGNED_CANCEL
5256241,GC5005522,12/02/2021 00:00:5519,31/02/2022 23:59:5578,DRIVER_RESIGNED_CANCEL
5256241,GC5005523,12/02/2021 00:00:5520,31/02/2022 23:59:5579,DRIVER_RESIGNED_CANCEL
5256241,GC5005524,12/02/2021 00:00:5521,31/02/2022 23:59:5580,DRIVER_RESIGNED_CANCEL
5256241,GC5005525,12/02/2021 00:00:5522,31/02/2022 23:59:5581,DRIVER_RESIGNED_CANCEL
5256241,GC5005526,12/02/2021 00:00:5523,31/02/2022 23:59:5582,DRIVER_RESIGNED_CANCEL
5256241,GC5005527,12/02/2021 00:00:5524,31/02/2022 23:59:5583,DRIVER_RESIGNED_CANCEL
5256241,GC5005528,12/02/2021 00:00:5525,31/02/2022 23:59:5584,DRIVER_RESIGNED_CANCEL
5256241,GC5005529,12/02/2021 00:00:5526,31/02/2022 23:59:5585,DRIVER_RESIGNED_CANCEL
5256241,GC5005530,12/02/2021 00:00:5527,31/02/2022 23:59:5586,DRIVER_RESIGNED_CANCEL
5256241,GC5005531,12/02/2021 00:00:5528,31/02/2022 23:59:5587,DRIVER_RESIGNED_CANCEL
5256241,GC5005532,12/02/2021 00:00:5529,31/02/2022 23:59:5588,DRIVER_RESIGNED_CANCEL
5256241,GC5005533,12/02/2021 00:00:5530,31/02/2022 23:59:5589,DRIVER_RESIGNED_CANCEL
5256241,GC5005534,12/02/2021 00:00:5531,31/02/2022 23:59:5590,DRIVER_RESIGNED_CANCEL
5256241,GC5005535,12/02/2021 00:00:5532,31/02/2022 23:59:5591,DRIVER_RESIGNED_CANCEL
5256241,GC5005536,12/02/2021 00:00:5533,31/02/2022 23:59:5592,DRIVER_RESIGNED_CANCEL
5256241,GC5005537,12/02/2021 00:00:5534,31/02/2022 23:59:5593,DRIVER_RESIGNED_CANCEL
5256241,GC5005538,12/02/2021 00:00:5535,31/02/2022 23:59:5594,DRIVER_RESIGNED_CANCEL
5256241,GC5005539,12/02/2021 00:00:5536,31/02/2022 23:59:5595,DRIVER_RESIGNED_CANCEL
5256241,GC5005540,12/02/2021 00:00:5537,31/02/2022 23:59:5596,DRIVER_RESIGNED_CANCEL
5256241,GC5005541,12/02/2021 00:00:5538,31/02/2022 23:59:5597,DRIVER_RESIGNED_CANCEL
5256241,GC5005542,12/02/2021 00:00:5539,31/02/2022 23:59:5598,DRIVER_RESIGNED_CANCEL
5256241,GC5005543,12/02/2021 00:00:5540,31/02/2022 23:59:5599,DRIVER_RESIGNED_CANCEL
5256241,GC5005544,12/02/2021 00:00:5541,31/02/2022 23:59:5600,DRIVER_RESIGNED_CANCEL
5256241,GC5005545,12/02/2021 00:00:5542,31/02/2022 23:59:5601,DRIVER_RESIGNED_CANCEL
5256241,GC5005546,12/02/2021 00:00:5543,31/02/2022 23:59:5602,DRIVER_RESIGNED_CANCEL
5256241,GC5005547,12/02/2021 00:00:5544,31/02/2022 23:59:5603,DRIVER_RESIGNED_CANCEL
5256241,GC5005548,12/02/2021 00:00:5545,31/02/2022 23:59:5604,DRIVER_RESIGNED_CANCEL
5256241,GC5005549,12/02/2021 00:00:5546,31/02/2022 23:59:5605,DRIVER_RESIGNED_CANCEL
5256241,GC5005550,12/02/2021 00:00:5547,31/02/2022 23:59:5606,DRIVER_RESIGNED_CANCEL
5256241,GC5005551,12/02/2021 00:00:5548,31/02/2022 23:59:5607,DRIVER_RESIGNED_CANCEL
5256241,GC5005552,12/02/2021 00:00:5549,31/02/2022 23:59:5608,DRIVER_RESIGNED_CANCEL
5256241,GC5005553,12/02/2021 00:00:5550,31/02/2022 23:59:5609,DRIVER_RESIGNED_CANCEL
5256241,GC5005554,12/02/2021 00:00:5551,31/02/2022 23:59:5610,DRIVER_RESIGNED_CANCEL
5256241,GC5005555,12/02/2021 00:00:5552,31/02/2022 23:59:5611,DRIVER_RESIGNED_CANCEL
5256241,GC5005556,12/02/2021 00:00:5553,31/02/2022 23:59:5612,DRIVER_RESIGNED_CANCEL
5256241,GC5005557,12/02/2021 00:00:5554,31/02/2022 23:59:5613,DRIVER_RESIGNED_CANCEL
5256241,GC5005558,12/02/2021 00:00:5555,31/02/2022 23:59:5614,DRIVER_RESIGNED_CANCEL
5256241,GC5005559,12/02/2021 00:00:5556,31/02/2022 23:59:5615,DRIVER_RESIGNED_CANCEL
5256241,GC5005560,12/02/2021 00:00:5557,31/02/2022 23:59:5616,DRIVER_RESIGNED_CANCEL
5256241,GC5005561,12/02/2021 00:00:5558,31/02/2022 23:59:5617,DRIVER_RESIGNED_CANCEL
5256241,GC5005562,12/02/2021 00:00:5559,31/02/2022 23:59:5618,DRIVER_RESIGNED_CANCEL
5256241,GC5005563,12/02/2021 00:00:5560,31/02/2022 23:59:5619,DRIVER_RESIGNED_CANCEL
5256241,GC5005564,12/02/2021 00:00:5561,31/02/2022 23:59:5620,DRIVER_RESIGNED_CANCEL
5256241,GC5005565,12/02/2021 00:00:5562,31/02/2022 23:59:5621,DRIVER_RESIGNED_CANCEL
5256241,GC5005566,12/02/2021 00:00:5563,31/02/2022 23:59:5622,DRIVER_RESIGNED_CANCEL
5256241,GC5005567,12/02/2021 00:00:5564,31/02/2022 23:59:5623,DRIVER_RESIGNED_CANCEL
5256241,GC5005568,12/02/2021 00:00:5565,31/02/2022 23:59:5624,DRIVER_RESIGNED_CANCEL
5256241,GC5005569,12/02/2021 00:00:5566,31/02/2022 23:59:5625,DRIVER_RESIGNED_CANCEL
5256241,GC5005570,12/02/2021 00:00:5567,31/02/2022 23:59:5626,DRIVER_RESIGNED_CANCEL
5256241,GC5005571,12/02/2021 00:00:5568,31/02/2022 23:59:5627,DRIVER_RESIGNED_CANCEL
5256241,GC5005572,12/02/2021 00:00:5569,31/02/2022 23:59:5628,DRIVER_RESIGNED_CANCEL
5256241,GC5005573,12/02/2021 00:00:5570,31/02/2022 23:59:5629,DRIVER_RESIGNED_CANCEL
5256241,GC5005574,12/02/2021 00:00:5571,31/02/2022 23:59:5630,DRIVER_RESIGNED_CANCEL
5256241,GC5005575,12/02/2021 00:00:5572,31/02/2022 23:59:5631,DRIVER_RESIGNED_CANCEL
5256241,GC5005576,12/02/2021 00:00:5573,31/02/2022 23:59:5632,DRIVER_RESIGNED_CANCEL
5256241,GC5005577,12/02/2021 00:00:5574,31/02/2022 23:59:5633,DRIVER_RESIGNED_CANCEL
5256241,GC5005578,12/02/2021 00:00:5575,31/02/2022 23:59:5634,DRIVER_RESIGNED_CANCEL
5256241,GC5005579,12/02/2021 00:00:5576,31/02/2022 23:59:5635,DRIVER_RESIGNED_CANCEL
5256241,GC5005580,12/02/2021 00:00:5577,31/02/2022 23:59:5636,DRIVER_RESIGNED_CANCEL
5256241,GC5005581,12/02/2021 00:00:5578,31/02/2022 23:59:5637,DRIVER_RESIGNED_CANCEL
5256241,GC5005582,12/02/2021 00:00:5579,31/02/2022 23:59:5638,DRIVER_RESIGNED_CANCEL
5256241,GC5005583,12/02/2021 00:00:5580,31/02/2022 23:59:5639,DRIVER_RESIGNED_CANCEL
5256241,GC5005584,12/02/2021 00:00:5581,31/02/2022 23:59:5640,DRIVER_RESIGNED_CANCEL
5256241,GC5005585,12/02/2021 00:00:5582,31/02/2022 23:59:5641,DRIVER_RESIGNED_CANCEL
5256241,GC5005586,12/02/2021 00:00:5583,31/02/2022 23:59:5642,DRIVER_RESIGNED_CANCEL
5256241,GC5005587,12/02/2021 00:00:5584,31/02/2022 23:59:5643,DRIVER_RESIGNED_CANCEL
5256241,GC5005588,12/02/2021 00:00:5585,31/02/2022 23:59:5644,DRIVER_RESIGNED_CANCEL
5256241,GC5005589,12/02/2021 00:00:5586,31/02/2022 23:59:5645,DRIVER_RESIGNED_CANCEL
5256241,GC5005590,12/02/2021 00:00:5587,31/02/2022 23:59:5646,DRIVER_RESIGNED_CANCEL
5256241,GC5005591,12/02/2021 00:00:5588,31/02/2022 23:59:5647,DRIVER_RESIGNED_CANCEL
5256241,GC5005592,12/02/2021 00:00:5589,31/02/2022 23:59:5648,DRIVER_RESIGNED_CANCEL
5256241,GC5005593,12/02/2021 00:00:5590,31/02/2022 23:59:5649,DRIVER_RESIGNED_CANCEL
5256241,GC5005594,12/02/2021 00:00:5591,31/02/2022 23:59:5650,DRIVER_RESIGNED_CANCEL
5256241,GC5005595,12/02/2021 00:00:5592,31/02/2022 23:59:5651,DRIVER_RESIGNED_CANCEL
5256241,GC5005596,12/02/2021 00:00:5593,31/02/2022 23:59:5652,DRIVER_RESIGNED_CANCEL
5256241,GC5005597,12/02/2021 00:00:5594,31/02/2022 23:59:5653,DRIVER_RESIGNED_CANCEL
5256241,GC5005598,12/02/2021 00:00:5595,31/02/2022 23:59:5654,DRIVER_RESIGNED_CANCEL
5256241,GC5005599,12/02/2021 00:00:5596,31/02/2022 23:59:5655,DRIVER_RESIGNED_CANCEL
5256241,GC5005600,12/02/2021 00:00:5597,31/02/2022 23:59:5656,DRIVER_RESIGNED_CANCEL
5256241,GC5005601,12/02/2021 00:00:5598,31/02/2022 23:59:5657,DRIVER_RESIGNED_CANCEL
5256241,GC5005602,12/02/2021 00:00:5599,31/02/2022 23:59:5658,DRIVER_RESIGNED_CANCEL
5256241,GC5005603,12/02/2021 00:00:5600,31/02/2022 23:59:5659,DRIVER_RESIGNED_CANCEL
5256241,GC5005604,12/02/2021 00:00:5601,31/02/2022 23:59:5660,DRIVER_RESIGNED_CANCEL
5256241,GC5005605,12/02/2021 00:00:5602,31/02/2022 23:59:5661,DRIVER_RESIGNED_CANCEL
5256241,GC5005606,12/02/2021 00:00:5603,31/02/2022 23:59:5662,DRIVER_RESIGNED_CANCEL
5256241,GC5005607,12/02/2021 00:00:5604,31/02/2022 23:59:5663,DRIVER_RESIGNED_CANCEL
5256241,GC5005608,12/02/2021 00:00:5605,31/02/2022 23:59:5664,DRIVER_RESIGNED_CANCEL
5256241,GC5005609,12/02/2021 00:00:5606,31/02/2022 23:59:5665,DRIVER_RESIGNED_CANCEL
5256241,GC5005610,12/02/2021 00:00:5607,31/02/2022 23:59:5666,DRIVER_RESIGNED_CANCEL
5256241,GC5005611,12/02/2021 00:00:5608,31/02/2022 23:59:5667,DRIVER_RESIGNED_CANCEL
5256241,GC5005612,12/02/2021 00:00:5609,31/02/2022 23:59:5668,DRIVER_RESIGNED_CANCEL
5256241,GC5005613,12/02/2021 00:00:5610,31/02/2022 23:59:5669,DRIVER_RESIGNED_CANCEL
5256241,GC5005614,12/02/2021 00:00:5611,31/02/2022 23:59:5670,DRIVER_RESIGNED_CANCEL
5256241,GC5005615,12/02/2021 00:00:5612,31/02/2022 23:59:5671,DRIVER_RESIGNED_CANCEL
5256241,GC5005616,12/02/2021 00:00:5613,31/02/2022 23:59:5672,DRIVER_RESIGNED_CANCEL
5256241,GC5005617,12/02/2021 00:00:5614,31/02/2022 23:59:5673,DRIVER_RESIGNED_CANCEL
5256241,GC5005618,12/02/2021 00:00:5615,31/02/2022 23:59:5674,DRIVER_RESIGNED_CANCEL
5256241,GC5005619,12/02/2021 00:00:5616,31/02/2022 23:59:5675,DRIVER_RESIGNED_CANCEL
5256241,GC5005620,12/02/2021 00:00:5617,31/02/2022 23:59:5676,DRIVER_RESIGNED_CANCEL
5256241,GC5005621,12/02/2021 00:00:5618,31/02/2022 23:59:5677,DRIVER_RESIGNED_CANCEL
5256241,GC5005622,12/02/2021 00:00:5619,31/02/2022 23:59:5678,DRIVER_RESIGNED_CANCEL
5256241,GC5005623,12/02/2021 00:00:5620,31/02/2022 23:59:5679,DRIVER_RESIGNED_CANCEL
5256241,GC5005624,12/02/2021 00:00:5621,31/02/2022 23:59:5680,DRIVER_RESIGNED_CANCEL
5256241,GC5005625,12/02/2021 00:00:5622,31/02/2022 23:59:5681,DRIVER_RESIGNED_CANCEL
5256241,GC5005626,12/02/2021 00:00:5623,31/02/2022 23:59:5682,DRIVER_RESIGNED_CANCEL
5256241,GC5005627,12/02/2021 00:00:5624,31/02/2022 23:59:5683,DRIVER_RESIGNED_CANCEL
5256241,GC5005628,12/02/2021 00:00:5625,31/02/2022 23:59:5684,DRIVER_RESIGNED_CANCEL
5256241,GC5005629,12/02/2021 00:00:5626,31/02/2022 23:59:5685,DRIVER_RESIGNED_CANCEL
5256241,GC5005630,12/02/2021 00:00:5627,31/02/2022 23:59:5686,DRIVER_RESIGNED_CANCEL
5256241,GC5005631,12/02/2021 00:00:5628,31/02/2022 23:59:5687,DRIVER_RESIGNED_CANCEL
5256241,GC5005632,12/02/2021 00:00:5629,31/02/2022 23:59:5688,DRIVER_RESIGNED_CANCEL
5256241,GC5005633,12/02/2021 00:00:5630,31/02/2022 23:59:5689,DRIVER_RESIGNED_CANCEL
5256241,GC5005634,12/02/2021 00:00:5631,31/02/2022 23:59:5690,DRIVER_RESIGNED_CANCEL
5256241,GC5005635,12/02/2021 00:00:5632,31/02/2022 23:59:5691,DRIVER_RESIGNED_CANCEL
5256241,GC5005636,12/02/2021 00:00:5633,31/02/2022 23:59:5692,DRIVER_RESIGNED_CANCEL
5256241,GC5005637,12/02/2021 00:00:5634,31/02/2022 23:59:5693,DRIVER_RESIGNED_CANCEL
5256241,GC5005638,12/02/2021 00:00:5635,31/02/2022 23:59:5694,DRIVER_RESIGNED_CANCEL
5256241,GC5005639,12/02/2021 00:00:5636,31/02/2022 23:59:5695,DRIVER_RESIGNED_CANCEL
5256241,GC5005640,12/02/2021 00:00:5637,31/02/2022 23:59:5696,DRIVER_RESIGNED_CANCEL
5256241,GC5005641,12/02/2021 00:00:5638,31/02/2022 23:59:5697,DRIVER_RESIGNED_CANCEL
5256241,GC5005642,12/02/2021 00:00:5639,31/02/2022 23:59:5698,DRIVER_RESIGNED_CANCEL
5256241,GC5005643,12/02/2021 00:00:5640,31/02/2022 23:59:5699,DRIVER_RESIGNED_CANCEL
5256241,GC5005644,12/02/2021 00:00:5641,31/02/2022 23:59:5700,DRIVER_RESIGNED_CANCEL
5256241,GC5005645,12/02/2021 00:00:5642,31/02/2022 23:59:5701,DRIVER_RESIGNED_CANCEL
5256241,GC5005646,12/02/2021 00:00:5643,31/02/2022 23:59:5702,DRIVER_RESIGNED_CANCEL
5256241,GC5005647,12/02/2021 00:00:5644,31/02/2022 23:59:5703,DRIVER_RESIGNED_CANCEL
5256241,GC5005648,12/02/2021 00:00:5645,31/02/2022 23:59:5704,DRIVER_RESIGNED_CANCEL
5256241,GC5005649,12/02/2021 00:00:5646,31/02/2022 23:59:5705,DRIVER_RESIGNED_CANCEL
5256241,GC5005650,12/02/2021 00:00:5647,31/02/2022 23:59:5706,DRIVER_RESIGNED_CANCEL
5256241,GC5005651,12/02/2021 00:00:5648,31/02/2022 23:59:5707,DRIVER_RESIGNED_CANCEL
5256241,GC5005652,12/02/2021 00:00:5649,31/02/2022 23:59:5708,DRIVER_RESIGNED_CANCEL
5256241,GC5005653,12/02/2021 00:00:5650,31/02/2022 23:59:5709,DRIVER_RESIGNED_CANCEL
5256241,GC5005654,12/02/2021 00:00:5651,31/02/2022 23:59:5710,DRIVER_RESIGNED_CANCEL
5256241,GC5005655,12/02/2021 00:00:5652,31/02/2022 23:59:5711,DRIVER_RESIGNED_CANCEL
5256241,GC5005656,12/02/2021 00:00:5653,31/02/2022 23:59:5712,DRIVER_RESIGNED_CANCEL
5256241,GC5005657,12/02/2021 00:00:5654,31/02/2022 23:59:5713,DRIVER_RESIGNED_CANCEL
5256241,GC5005658,12/02/2021 00:00:5655,31/02/2022 23:59:5714,DRIVER_RESIGNED_CANCEL
5256241,GC5005659,12/02/2021 00:00:5656,31/02/2022 23:59:5715,DRIVER_RESIGNED_CANCEL
5256241,GC5005660,12/02/2021 00:00:5657,31/02/2022 23:59:5716,DRIVER_RESIGNED_CANCEL
5256241,GC5005661,12/02/2021 00:00:5658,31/02/2022 23:59:5717,DRIVER_RESIGNED_CANCEL
5256241,GC5005662,12/02/2021 00:00:5659,31/02/2022 23:59:5718,DRIVER_RESIGNED_CANCEL
5256241,GC5005663,12/02/2021 00:00:5660,31/02/2022 23:59:5719,DRIVER_RESIGNED_CANCEL
5256241,GC5005664,12/02/2021 00:00:5661,31/02/2022 23:59:5720,DRIVER_RESIGNED_CANCEL
5256241,GC5005665,12/02/2021 00:00:5662,31/02/2022 23:59:5721,DRIVER_RESIGNED_CANCEL
5256241,GC5005666,12/02/2021 00:00:5663,31/02/2022 23:59:5722,DRIVER_RESIGNED_CANCEL
5256241,GC5005667,12/02/2021 00:00:5664,31/02/2022 23:59:5723,DRIVER_RESIGNED_CANCEL
5256241,GC5005668,12/02/2021 00:00:5665,31/02/2022 23:59:5724,DRIVER_RESIGNED_CANCEL
5256241,GC5005669,12/02/2021 00:00:5666,31/02/2022 23:59:5725,DRIVER_RESIGNED_CANCEL
5256241,GC5005670,12/02/2021 00:00:5667,31/02/2022 23:59:5726,DRIVER_RESIGNED_CANCEL
5256241,GC5005671,12/02/2021 00:00:5668,31/02/2022 23:59:5727,DRIVER_RESIGNED_CANCEL
5256241,GC5005672,12/02/2021 00:00:5669,31/02/2022 23:59:5728,DRIVER_RESIGNED_CANCEL
5256241,GC5005673,12/02/2021 00:00:5670,31/02/2022 23:59:5729,DRIVER_RESIGNED_CANCEL
5256241,GC5005674,12/02/2021 00:00:5671,31/02/2022 23:59:5730,DRIVER_RESIGNED_CANCEL
5256241,GC5005675,12/02/2021 00:00:5672,31/02/2022 23:59:5731,DRIVER_RESIGNED_CANCEL
5256241,GC5005676,12/02/2021 00:00:5673,31/02/2022 23:59:5732,DRIVER_RESIGNED_CANCEL
5256241,GC5005677,12/02/2021 00:00:5674,31/02/2022 23:59:5733,DRIVER_RESIGNED_CANCEL
5256241,GC5005678,12/02/2021 00:00:5675,31/02/2022 23:59:5734,DRIVER_RESIGNED_CANCEL
5256241,GC5005679,12/02/2021 00:00:5676,31/02/2022 23:59:5735,DRIVER_RESIGNED_CANCEL
5256241,GC5005680,12/02/2021 00:00:5677,31/02/2022 23:59:5736,DRIVER_RESIGNED_CANCEL
5256241,GC5005681,12/02/2021 00:00:5678,31/02/2022 23:59:5737,DRIVER_RESIGNED_CANCEL
5256241,GC5005682,12/02/2021 00:00:5679,31/02/2022 23:59:5738,DRIVER_RESIGNED_CANCEL
5256241,GC5005683,12/02/2021 00:00:5680,31/02/2022 23:59:5739,DRIVER_RESIGNED_CANCEL
5256241,GC5005684,12/02/2021 00:00:5681,31/02/2022 23:59:5740,DRIVER_RESIGNED_CANCEL
5256241,GC5005685,12/02/2021 00:00:5682,31/02/2022 23:59:5741,DRIVER_RESIGNED_CANCEL
5256241,GC5005686,12/02/2021 00:00:5683,31/02/2022 23:59:5742,DRIVER_RESIGNED_CANCEL
5256241,GC5005687,12/02/2021 00:00:5684,31/02/2022 23:59:5743,DRIVER_RESIGNED_CANCEL
5256241,GC5005688,12/02/2021 00:00:5685,31/02/2022 23:59:5744,DRIVER_RESIGNED_CANCEL
5256241,GC5005689,12/02/2021 00:00:5686,31/02/2022 23:59:5745,DRIVER_RESIGNED_CANCEL
5256241,GC5005690,12/02/2021 00:00:5687,31/02/2022 23:59:5746,DRIVER_RESIGNED_CANCEL
5256241,GC5005691,12/02/2021 00:00:5688,31/02/2022 23:59:5747,DRIVER_RESIGNED_CANCEL
5256241,GC5005692,12/02/2021 00:00:5689,31/02/2022 23:59:5748,DRIVER_RESIGNED_CANCEL
5256241,GC5005693,12/02/2021 00:00:5690,31/02/2022 23:59:5749,DRIVER_RESIGNED_CANCEL
5256241,GC5005694,12/02/2021 00:00:5691,31/02/2022 23:59:5750,DRIVER_RESIGNED_CANCEL
5256241,GC5005695,12/02/2021 00:00:5692,31/02/2022 23:59:5751,DRIVER_RESIGNED_CANCEL
5256241,GC5005696,12/02/2021 00:00:5693,31/02/2022 23:59:5752,DRIVER_RESIGNED_CANCEL
5256241,GC5005697,12/02/2021 00:00:5694,31/02/2022 23:59:5753,DRIVER_RESIGNED_CANCEL
5256241,GC5005698,12/02/2021 00:00:5695,31/02/2022 23:59:5754,DRIVER_RESIGNED_CANCEL
5256241,GC5005699,12/02/2021 00:00:5696,31/02/2022 23:59:5755,DRIVER_RESIGNED_CANCEL
5256241,GC5005700,12/02/2021 00:00:5697,31/02/2022 23:59:5756,DRIVER_RESIGNED_CANCEL
5256241,GC5005701,12/02/2021 00:00:5698,31/02/2022 23:59:5757,DRIVER_RESIGNED_CANCEL
5256241,GC5005702,12/02/2021 00:00:5699,31/02/2022 23:59:5758,DRIVER_RESIGNED_CANCEL
5256241,GC5005703,12/02/2021 00:00:5700,31/02/2022 23:59:5759,DRIVER_RESIGNED_CANCEL
5256241,GC5005704,12/02/2021 00:00:5701,31/02/2022 23:59:5760,DRIVER_RESIGNED_CANCEL
5256241,GC5005705,12/02/2021 00:00:5702,31/02/2022 23:59:5761,DRIVER_RESIGNED_CANCEL
5256241,GC5005706,12/02/2021 00:00:5703,31/02/2022 23:59:5762,DRIVER_RESIGNED_CANCEL
5256241,GC5005707,12/02/2021 00:00:5704,31/02/2022 23:59:5763,DRIVER_RESIGNED_CANCEL
5256241,GC5005708,12/02/2021 00:00:5705,31/02/2022 23:59:5764,DRIVER_RESIGNED_CANCEL
5256241,GC5005709,12/02/2021 00:00:5706,31/02/2022 23:59:5765,DRIVER_RESIGNED_CANCEL
5256241,GC5005710,12/02/2021 00:00:5707,31/02/2022 23:59:5766,DRIVER_RESIGNED_CANCEL
5256241,GC5005711,12/02/2021 00:00:5708,31/02/2022 23:59:5767,DRIVER_RESIGNED_CANCEL
5256241,GC5005712,12/02/2021 00:00:5709,31/02/2022 23:59:5768,DRIVER_RESIGNED_CANCEL
5256241,GC5005713,12/02/2021 00:00:5710,31/02/2022 23:59:5769,DRIVER_RESIGNED_CANCEL
5256241,GC5005714,12/02/2021 00:00:5711,31/02/2022 23:59:5770,DRIVER_RESIGNED_CANCEL
5256241,GC5005715,12/02/2021 00:00:5712,31/02/2022 23:59:5771,DRIVER_RESIGNED_CANCEL
